Sent,Recv
106,0
109,55
108,55
106,55
107,55
107,55
107,55
111,0
107,0
107,56
103,56
105,56
106,0
106,56
109,0
106,57
109,57
107,0
107,56
107,0
107,56
110,0
102,57
103,57
106,57
107,57
108,0
108,56
106,56
109,56
109,57
107,57
109,57
107,0
106,56
108,56
107,0
107,0
110,56
102,57
104,57
104,57
106,57
106,0
104,56
105,0
105,55
111,55
109,55
104,55
103,55
100,55
97,55
98,55
95,55
95,55
91,55
93,0
97,49
103,0
113,54
123,59
145,64
164,76
192,76
218,76
233,76
233,76
233,64
233,121
233,121
233,64
233,64
233,64
233,64
233,122
233,122
215,64
187,112
164,112
133,64
110,70
92,70
78,70
64,70
54,70
49,28
46,28
45,28
53,28
52,28
58,28
60,30
67,30
71,30
73,37
81,37
85,0
88,45
93,45
101,45
101,45
105,45
105,45
107,45
105,45
108,0
109,56
107,0
110,0
110,57
108,0
107,56
107,56
110,0
111,57
109,0
110,57
112,0
112,59
114,59
114,0
110,60
116,57
112,57
115,0
114,60
113,60
111,59
115,0
113,60
118,0
120,62
116,0
119,60
118,62
119,62
122,62
121,62
126,62
122,66
126,64
125,64
128,64
126,67
128,67
129,64
129,68
133,68
134,68
135,68
138,71
139,72
137,72
140,64
139,73
142,73
142,73
148,73
146,73
147,73
151,73
146,73
147,64
154,77
154,77
156,77
154,77
158,81
163,81
162,64
162,64
162,64
163,85
161,85
167,85
169,85
165,64
168,87
168,87
169,87
172,87
168,64
174,88
175,64
173,92
170,92
173,92
177,92
170,92
175,92
173,92
177,92
174,64
176,92
176,92
178,92
174,92
174,92
170,92
175,64
170,64
170,89
170,89
167,89
169,89
170,64
167,64
163,88
164,88
165,88
159,88
159,88
162,88
159,88
158,88
160,88
156,88
155,88
157,88
150,88
148,64
149,64
148,64
144,78
142,78
147,78
142,78
139,78
141,78
138,64
136,64
136,71
132,71
134,71
136,64
132,71
129,71
128,71
127,67
126,67
125,67
127,67
121,67
125,67
122,67
122,64
119,64
123,64
122,64
121,64
115,0
119,60
118,62
114,62
116,0
116,0
116,61
115,61
115,61
117,0
116,61
108,61
113,61
113,0
109,0
113,57
115,57
110,0
113,57
110,57
110,0
114,57
110,57
112,57
107,0
115,56
112,56
110,56
112,0
108,59
113,59
110,59
110,59
110,59
109,59
112,59
111,0
112,58
110,58
111,58
110,58
115,58
107,58
113,58
113,0
109,59
115,0
112,60
112,60
110,0
110,57
110,57
111,57
113,57
111,57
109,57
112,57
112,0
112,59
112,59
110,59
109,59
109,59
107,59
111,59
110,0
110,57
105,57
108,57
113,57
109,0
111,57
108,57
114,57
111,57
111,0
115,0
114,60
110,60
110,60
110,57
112,57
111,57
110,57
114,57
111,57
116,57
111,57
115,57
112,0
113,59
110,59
110,0
112,0
113,59
111,59
109,59
109,59
109,0
108,57
112,57
114,57
111,0
107,58
111,58
111,58
116,58
109,58
111,58
115,58
113,0
113,59
112,59
112,59
113,59
110,0
114,57
109,0
112,57
112,59
111,59
112,59
111,0
110,58
111,58
110,58
113,58
110,58
113,58
110,58
111,0
111,58
115,0
113,60
112,0
113,59
108,59
112,59
116,59
113,0
113,59
113,59
114,59
109,59
109,59
113,59
111,59
115,59
112,59
109,59
110,0
107,57
112,57
112,57
112,57
115,57
115,0
112,60
109,59
114,59
114,59
113,59
115,59
111,59
117,59
111,59
114,0
110,0
111,57
116,57
113,0
115,0
114,0
113,60
116,60
113,60
110,59
112,59
114,59
114,59
110,0
112,57
113,57
113,57
111,57
113,0
113,0
116,59
116,0
114,0
114,60
115,60
114,0
114,60
115,60
116,60
115,61
118,61
120,61
116,61
120,0
121,63
123,63
123,63
121,64
123,63
126,63
129,63
124,67
130,67
133,67
132,67
134,67
132,67
134,67
132,67
132,67
138,67
135,67
136,67
135,71
135,71
137,64
135,64
137,71
137,71
136,71
135,71
136,71
130,71
131,64
132,64
132,64
125,64
126,65
128,64
126,67
124,67
122,64
121,64
122,63
120,64
120,63
119,63
117,63
119,0
123,62
114,62
117,62
115,62
117,60
116,60
117,61
118,61
116,61
118,61
111,61
118,61
116,61
117,61
113,0
114,59
116,0
115,60
116,60
117,61
112,61
117,61
115,61
115,61
113,61
116,61
111,61
117,61
113,61
116,0
115,60
118,60
115,60
114,60
115,60
118,60
117,0
115,0
115,60
113,60
116,60
112,0
117,59
116,0
120,60
114,60
116,60
119,61
118,0
114,62
116,60
115,60
115,0
112,0
111,59
107,59
108,59
107,56
103,56
100,56
105,0
107,55
110,55
121,64
132,63
151,63
174,63
203,63
226,63
233,119
233,64
233,122
233,122
233,122
233,122
233,122
233,122
233,64
233,122
233,64
226,122
203,122
167,122
145,122
120,0
102,63
87,63
70,63
66,36
63,0
56,33
57,33
60,0
61,31
65,31
67,34
78,34
82,34
86,34
93,34
97,34
101,34
107,34
106,56
113,56
110,56
113,57
119,0
118,63
117,63
116,61
117,0
118,61
119,61
119,61
119,61
119,61
117,0
119,61
122,62
118,62
120,62
119,0
121,62
121,0
125,63
123,63
120,64
124,64
122,65
123,65
125,65
124,65
127,65
125,65
126,65
126,64
127,64
131,67
131,64
134,69
136,69
130,64
133,64
132,70
134,69
135,64
135,71
136,71
139,71
138,71
143,71
141,71
149,71
144,71
147,71
145,71
152,76
152,76
152,76
150,80
155,80
154,80
160,80
160,80
160,80
156,80
161,82
165,82
168,64
169,88
165,64
170,87
172,87
168,64
173,64
174,91
174,91
173,91
176,91
177,91
179,64
179,94
180,94
181,64
183,95
182,64
182,64
184,96
180,64
185,95
185,64
185,97
187,97
181,97
181,97
186,97
185,97
185,64
183,97
185,97
185,97
184,64
182,96
178,64
182,93
182,93
180,93
177,64
179,93
178,93
178,93
173,64
173,91
173,91
171,91
167,91
169,88
168,64
166,64
165,64
162,64
164,85
159,85
158,85
158,85
158,64
152,83
151,83
148,83
151,83
147,83
148,83
148,83
145,83
145,83
143,83
144,83
142,64
139,75
139,64
140,64
138,73
133,73
136,70
132,71
136,71
134,71
132,64
131,70
130,70
131,68
128,69
128,69
129,69
126,69
125,69
123,69
123,69
121,69
126,69
127,69
126,69
120,69
124,69
125,69
121,69
122,69
118,69
122,64
119,64
121,62
118,62
121,62
122,62
119,62
118,62
116,62
119,62
118,62
116,0
120,0
118,63
117,62
118,62
121,62
120,62
119,62
120,0
116,63
119,63
119,63
118,63
119,62
117,62
119,61
120,0
113,0
121,59
113,59
117,59
120,59
118,59
116,59
116,0
120,0
115,63
120,63
118,63
116,63
117,0
116,0
120,0
120,63
115,0
117,60
117,0
121,62
116,63
121,0
118,63
116,0
117,61
117,61
116,0
118,61
116,61
114,0
117,0
115,61
117,0
