Sent,Recv
116,64
117,115
118,115
121,115
118,64
120,117
120,117
117,64
119,64
117,64
120,116
119,116
116,116
118,116
121,116
117,116
119,116
119,64
116,119
119,119
115,119
117,119
120,119
118,119
117,119
119,119
118,119
118,64
119,117
116,64
118,64
117,118
115,118
116,118
121,118
118,118
115,118
115,118
117,118
121,118
117,118
120,118
118,118
118,118
115,118
119,118
117,118
119,118
116,118
118,118
118,118
117,118
118,64
117,118
116,118
121,118
119,118
116,118
119,118
116,118
115,118
120,118
114,118
119,64
117,119
117,119
119,119
119,119
117,119
120,119
119,119
117,119
119,119
122,119
123,64
122,122
119,64
123,64
124,123
125,123
126,123
126,64
126,126
126,126
125,126
130,124
131,124
133,128
130,132
135,129
139,129
136,129
136,129
138,129
142,129
137,128
140,128
138,139
139,139
140,139
142,128
143,142
140,142
138,128
143,128
136,143
135,128
132,135
137,135
135,135
137,135
128,136
133,127
129,127
129,128
123,128
128,128
126,127
124,127
124,127
121,127
120,127
120,127
116,127
121,127
121,127
117,127
119,127
117,127
118,64
116,118
115,64
119,114
117,64
120,116
117,64
115,116
119,116
117,116
118,64
118,117
115,117
116,117
116,117
113,117
115,64
118,115
116,115
113,115
113,64
119,112
116,112
115,64
115,64
113,114
118,64
115,64
118,64
116,117
118,117
116,64
117,64
117,116
117,116
116,116
115,64
119,114
114,64
115,64
115,115
116,64
115,115
116,115
115,64
112,115
115,64
112,114
110,114
113,64
112,64
110,111
108,64
101,64
100,100
106,100
100,100
106,100
109,100
120,100
133,100
153,100
174,128
198,172
224,197
233,192
233,231
233,192
233,192
233,232
233,232
233,232
233,232
233,192
233,192
233,192
223,232
196,232
167,128
141,167
120,167
99,167
83,64
71,64
64,70
57,70
54,70
55,70
56,0
59,55
64,55
70,64
74,69
80,64
84,64
89,83
97,64
100,64
104,99
106,99
108,99
111,64
113,64
114,112
113,112
117,112
115,112
116,64
116,115
116,64
114,115
117,115
122,115
116,64
117,115
116,64
116,115
120,115
116,115
117,115
115,115
117,115
115,64
120,115
125,115
119,115
117,115
123,115
120,115
124,64
122,123
122,123
123,64
126,122
125,122
125,122
126,122
125,122
129,122
126,122
129,122
132,122
132,122
134,122
134,122
137,128
138,136
138,128
140,137
141,137
140,137
139,137
144,137
145,137
148,128
145,147
146,147
150,147
151,147
149,128
154,128
151,153
154,128
160,153
162,128
158,161
161,128
163,160
167,128
164,166
165,166
170,164
168,164
171,128
168,170
171,167
169,167
171,167
176,167
175,167
175,167
175,128
177,174
178,176
180,176
173,128
177,172
179,172
179,128
180,178
180,178
179,178
178,178
178,178
181,178
177,178
178,128
178,176
180,176
175,176
177,176
177,176
174,176
172,176
171,176
170,128
172,169
169,169
168,169
164,128
163,163
168,163
162,128
160,161
163,161
159,128
159,158
156,128
154,155
153,128
149,152
150,152
150,152
151,152
147,150
141,128
144,140
148,140
143,140
138,140
140,140
136,139
134,128
134,128
134,133
129,133
129,128
131,128
129,130
129,128
125,64
128,125
123,64
128,123
121,64
121,120
123,120
125,120
122,64
121,121
120,121
117,121
118,121
116,64
115,64
118,64
114,64
117,113
113,113
116,113
114,64
117,64
115,64
116,64
112,115
113,64
111,112
112,112
112,112
111,112
110,112
109,112
107,112
110,112
113,112
108,112
108,112
114,112
110,112
111,112
112,64
112,112
108,112
110,112
107,64
115,107
107,107
108,64
108,64
107,107
113,107
115,112
109,64
107,108
106,108
109,108
109,108
108,108
110,64
110,110
110,110
109,64
107,108
111,108
110,64
111,109
111,109
107,109
107,64
108,106
107,64
111,106
110,106
111,106
110,64
110,64
112,109
110,64
109,110
112,110
109,110
109,110
107,110
110,64
111,109
109,109
112,109
105,109
109,109
109,109
108,109
113,109
109,64
108,108
109,108
105,108
107,108
111,108
108,108
107,64
111,64
111,110
110,110
108,64
108,107
107,107
107,107
107,107
107,107
107,107
106,107
109,107
109,64
112,64
107,111
109,111
109,111
108,108
110,64
110,109
109,109
108,109
108,109
106,109
107,109
107,109
106,64
109,105
111,105
107,105
109,105
106,105
108,105
107,105
109,64
107,64
110,107
108,64
107,64
106,106
109,64
110,108
109,109
112,64
111,111
107,110
107,64
109,106
106,106
110,106
109,64
108,108
109,108
111,108
108,108
108,108
111,108
110,64
107,110
108,110
108,64
108,64
105,108
105,108
106,108
106,108
106,64
109,105
107,105
108,105
105,105
107,105
109,105
109,64
106,108
108,108
112,108
108,108
106,108
107,108
108,108
107,108
107,64
105,106
106,64
107,105
107,105
106,105
107,105
108,105
109,105
107,105
108,105
107,105
109,105
109,105
110,105
109,105
109,64
108,108
109,108
111,64
108,64
108,107
110,107
111,107
109,107
111,64
112,64
109,111
113,111
114,64
115,64
119,115
115,118
117,118
114,118
120,118
121,118
122,118
126,118
127,118
126,118
126,64
130,125
128,125
127,64
126,126
129,126
131,128
134,128
130,128
128,129
127,127
130,128
125,64
129,124
128,124
127,124
124,64
125,64
123,64
120,123
124,123
119,123
120,123
112,123
119,64
118,64
114,64
114,113
114,64
111,113
112,113
109,113
109,113
112,113
111,113
107,113
107,113
107,113
109,64
106,64
108,64
109,108
107,64
109,64
107,108
107,108
105,108
109,108
105,108
108,108
107,64
105,106
106,106
109,64
107,108
105,108
107,108
107,64
113,107
107,107
106,107
110,107
103,107
107,64
111,106
107,106
103,64
106,64
110,64
107,110
105,110
105,110
106,110
107,110
109,110
109,64
108,108
104,64
104,103
108,103
104,103
106,103
107,103
104,64
104,103
105,103
105,103
104,64
102,103
99,103
95,103
93,103
93,103
95,103
97,103
98,64
110,97
128,128
144,128
163,143
195,162
218,162
233,162
233,192
233,232
233,232
233,232
233,232
233,192
233,232
233,232
233,192
233,232
218,192
185,128
157,184
136,156
111,64
89,64
78,88
69,64
58,68
49,0
47,48
48,0
50,0
51,49
56,49
62,49
68,49
72,64
78,71
86,71
90,71
93,64
99,92
98,98
104,98
104,64
111,64
103,111
105,111
108,111
108,64
112,108
107,108
110,108
111,108
110,64
107,64
112,106
112,64
111,112
111,112
111,112
111,64
112,110
111,110
110,64
110,64
111,109
113,109
113,109
114,109
115,64
114,64
118,113
116,113
116,64
118,115
115,115
117,115
122,64
117,64
123,116
125,116
122,116
124,116
127,116
125,116
129,116
127,116
128,116
129,116
132,116
135,116
133,116
132,116
134,116
138,116
142,116
141,116
141,128
144,140
144,140
145,128
145,143
151,144
145,150
152,150
151,128
153,150
158,150
155,150
156,128
159,156
161,128
160,128
159,128
162,158
167,158
166,158
168,158
167,158
167,158
173,166
170,166
170,128
174,169
171,169
172,128
174,171
174,171
175,171
179,171
175,171
170,171
176,128
175,175
175,175
175,175
174,128
174,173
175,173
172,174
171,128
178,171
170,128
171,169
167,170
169,170
166,128
166,128
168,128
166,167
165,167
160,167
165,167
158,167
162,167
160,128
158,159
154,157
155,157
152,157
152,157
150,157
145,149
150,128
146,128
144,128
143,143
143,128
139,142
135,142
139,128
138,139
136,139
133,139
134,139
130,139
129,139
129,139
131,139
127,139
126,64
130,125
126,125
125,125
123,125
122,125
118,125
123,125
121,125
119,64
119,64
120,118
115,118
116,118
114,64
120,64
117,120
111,120
112,120
114,120
113,64
111,112
117,110
114,64
114,113
111,64
114,110
111,64
111,64
113,64
108,112
114,112
111,64
113,111
109,111
109,108
108,108
111,108
110,108
109,64
108,108
108,64
110,108
109,108
109,64
113,64
110,64
112,110
109,110
110,64
110,109
106,109
112,64
109,112
111,64
108,111
109,111
108,111
112,64
110,111
110,111
112,111
112,64
111,111
107,64
108,106
108,106
111,64
110,110
107,110
109,110
107,110
110,110
107,110
111,110
111,110
114,110
112,110
109,110
112,110
107,64
108,107
111,64
106,110
110,110
108,64
110,107
108,109
111,64
110,64
113,109
110,109
109,64
110,108
108,64
111,107
112,107
115,107
109,64
110,108
109,64
111,64
111,110
110,110
113,64
109,112
112,64
112,112
111,112
110,64
115,64
109,64
111,108
109,108
114,64
113,113
110,113
112,113
111,113
110,113
112,113
112,64
111,112
111,112
112,112
111,112
111,64
110,110
114,110
109,64
112,108
111,64
115,110
109,110
110,110
109,64
112,64
109,111
110,111
107,111
112,111
110,111
109,111
114,111
109,111
113,64
110,112
115,64
113,114
110,112
110,112
113,112
111,112
111,64
114,110
110,110
112,64
114,64
113,113
112,113
111,64
109,110
110,110
113,110
112,110
112,64
114,111
110,64
112,109
112,109
111,111
115,64
114,114
113,114
116,64
109,64
112,108
113,108
111,64
113,64
110,64
114,64
114,113
113,64
109,112
111,64
114,110
113,110
107,110
115,64
113,115
111,115
115,115
112,115
112,115
114,64
117,113
116,113
114,113
114,64
115,113
111,64
115,110
113,110
115,110
115,110
117,110
116,110
111,64
118,64
119,118
120,64
119,119
124,64
122,123
123,123
125,123
125,64
124,124
122,124
127,124
130,124
129,128
133,129
132,128
136,128
133,128
136,128
136,128
139,135
133,128
136,128
138,128
140,137
137,137
135,137
137,137
137,128
134,136
134,133
135,133
135,133
132,133
130,128
128,128
128,127
126,64
126,126
122,126
126,126
120,125
120,64
121,64
124,120
118,64
117,118
117,118
120,118
111,118
115,118
121,64
117,64
113,116
115,64
115,114
117,114
118,114
116,64
114,115
116,115
113,64
113,112
111,112
112,112
113,112
112,64
115,112
112,112
109,112
113,64
114,64
114,113
118,113
114,113
116,113
115,113
115,113
113,113
115,64
113,115
115,115
114,64
113,113
117,113
116,113
114,113
115,113
115,113
113,113
115,64
114,114
113,64
112,112
114,64
116,113
114,64
120,113
117,64
117,64
116,116
117,116
111,64
106,64
108,64
108,64
105,64
104,104
105,64
103,104
107,64
109,106
119,64
138,128
153,137
173,137
199,192
226,192
233,225
233,192
233,231
233,231
233,232
233,192
233,232
233,232
233,192
233,231
233,231
227,192
197,225
172,225
144,128
123,143
101,64
82,100
74,100
66,64
60,65
57,65
55,65
56,65
62,65
66,65
69,64
78,64
80,76
86,76
96,76
99,76
101,76
105,76
108,76
105,107
111,107
114,107
114,107
116,107
119,64
116,119
115,64
118,114
117,114
118,114
118,64
123,118
115,118
119,64
120,118
118,64
122,118
122,118
121,64
121,120
121,64
122,120
122,120
122,120
124,120
125,64
122,124
123,124
122,64
128,121
127,64
128,126
125,64
132,128
128,128
131,128
133,128
130,128
132,128
134,128
140,128
136,140
140,128
140,139
140,139
138,139
143,139
139,139
147,139
145,139
141,139
147,139
150,139
149,139
153,139
151,152
151,152
155,152
157,154
157,154
162,154
159,154
163,154
164,154
162,154
164,154
167,128
173,167
171,128
168,128
166,128
175,128
174,174
178,128
175,177
178,177
180,177
179,177
180,128
181,179
183,179
182,179
185,179
183,179
181,128
188,180
183,180
184,180
185,180
185,128
184,184
185,128
184,184
185,128
179,184
187,128
183,186
184,186
179,186
180,186
179,128
183,178
178,178
180,128
176,179
175,128
175,128
176,174
169,128
169,128
167,168
167,166
166,166
164,165
164,165
160,165
161,165
164,128
161,128
159,159
155,159
153,128
152,152
153,152
154,152
152,152
151,151
147,151
147,151
145,151
144,151
147,151
139,151
141,151
142,151
136,151
137,151
136,151
135,151
132,151
135,151
134,128
133,133
130,133
131,133
128,128
129,128
133,128
128,128
125,127
127,127
123,127
123,127
123,127
124,127
126,127
125,127
124,127
121,127
122,96
123,121
121,64
121,64
122,64
120,121
121,121
124,64
120,123
123,123
121,64
117,96
118,116
118,64
118,117
119,117
121,118
122,118
120,118
118,118
115,64
119,114
119,64
119,118
123,118
121,64
120,120
117,64
118,116
118,116
117,116
119,64
119,64
116,119
121,119
119,64
115,119
118,119
119,119
120,64
118,120
120,64
119,119
116,119
116,119
120,119
121,64
119,64
121,118
120,64
120,120
117,64
122,116
119,64
118,64
117,118
119,118
115,118
120,118
116,64
119,64
117,118
118,118
117,118
118,64
122,117
121,117
119,117
118,117
120,64
120,120
117,120
118,120
115,120
120,120
122,120
118,120
114,120
119,120
116,120
117,120
119,64
119,119
117,119
117,119
118,119
117,119
116,119
118,119
119,64
118,64
115,64
120,115
113,64
117,112
117,64
118,116
119,116
120,64
117,119
119,64
118,64
115,117
122,117
115,117
119,64
119,64
119,119
117,119
120,119
115,119
118,119
117,119
117,119
119,119
120,119
117,119
120,119
118,64
116,117
113,117
111,64
114,64
114,114
109,64
110,108
113,108
112,64
113,112
111,112
114,112
114,112
113,112
115,112
114,64
111,113
114,113
111,113
115,113
113,113
113,113
112,113
115,113
113,113
112,113
112,113
114,113
114,113
114,113
114,64
117,113
112,113
112,113
112,113
115,113
116,113
113,113
112,113
112,64
115,64
115,64
115,113
112,113
114,64
114,113
114,113
115,64
114,64
115,113
114,113
114,113
115,113
111,113
113,64
113,112
113,112
114,112
117,64
113,64
117,112
112,112
115,112
116,112
117,112
118,112
119,112
117,64
117,64
121,116
119,116
118,64
119,117
121,117
124,64
125,64
127,124
126,124
128,124
130,124
129,124
132,124
131,128
133,130
133,128
133,132
137,132
136,132
137,135
138,128
138,128
139,137
137,128
137,136
137,136
133,136
133,132
133,132
133,132
134,132
131,133
131,128
133,131
129,132
130,128
125,129
126,64
123,126
123,126
125,126
119,126
122,126
121,64
119,120
117,120
119,120
117,120
118,64
117,118
120,118
116,64
115,115
117,115
117,64
119,116
118,116
117,116
119,116
113,116
114,116
114,64
115,64
113,115
117,64
115,116
113,64
114,112
116,112
117,112
119,112
121,112
116,112
114,112
112,112
116,64
114,64
115,113
115,113
116,113
118,113
116,113
116,113
114,113
113,113
115,64
116,64
119,115
116,115
118,115
115,64
114,64
114,113
115,113
120,113
114,113
118,113
114,64
117,64
116,64
114,115
113,64
111,112
111,112
107,112
104,112
102,112
103,112
107,112
107,112
112,112
122,64
138,121
154,121
175,121
203,121
228,121
233,192
233,232
233,232
233,232
233,232
233,232
233,232
233,232
233,232
233,232
233,232
228,232
198,232
171,128
145,128
123,144
105,144
87,144
76,144
62,144
60,0
55,0
54,32
57,54
61,0
68,64
69,67
77,67
82,67
87,67
95,64
99,94
105,64
105,64
107,104
111,104
113,104
115,104
114,104
117,104
118,104
123,64
122,64
117,121
118,121
116,121
118,121
120,121
122,121
119,121
119,121
116,121
120,121
119,121
120,64
120,119
122,119
119,64
120,64
127,120
121,120
122,120
128,120
131,120
124,130
126,130
128,130
131,130
127,130
129,128
132,128
132,128
131,131
132,130
131,130
134,130
135,130
137,130
136,130
139,130
141,130
141,130
142,140
143,140
144,140
144,128
147,143
148,128
153,147
153,147
153,147
152,147
152,128
158,152
158,152
159,128
157,158
163,128
164,128
162,163
164,163
167,163
168,128
169,167
170,167
171,128
173,170
177,170
170,128
176,128
178,176
179,128
178,177
177,128
181,176
185,176
179,176
185,176
183,128
184,182
182,128
184,181
187,128
186,187
189,128
188,188
186,188
188,188
186,188
186,188
184,128
184,128
182,183
185,183
180,128
183,179
181,179
182,179
181,179
182,179
179,181
173,181
175,181
172,128
172,172
175,128
172,174
168,174
166,174
167,128
163,166
163,166
164,166
164,163
161,128
155,160
158,128
156,157
156,155
157,155
148,128
150,147
151,147
145,147
150,147
147,147
146,147
142,145
144,128
143,143
141,142
139,142
138,128
135,137
136,137
135,128
135,135
135,135
130,134
131,129
134,128
129,133
128,133
129,133
130,133
127,133
129,133
128,133
127,133
126,64
129,126
124,64
120,123
127,64
122,64
123,64
125,122
119,122
119,122
118,64
120,117
122,117
122,117
121,117
118,117
116,64
120,115
119,115
121,64
121,120
120,120
121,120
120,120
120,64
118,119
119,119
119,119
120,119
118,64
120,117
118,117
118,117
120,117
115,117
116,117
116,64
114,115
117,115
120,115
118,64
119,118
120,118
121,118
118,64
121,117
118,64
117,118
117,118
115,118
117,64
118,116
120,64
121,119
116,119
119,119
116,119
119,64
118,64
115,64
120,115
117,115
117,115
116,115
117,115
119,64
118,64
119,64
119,118
121,118
117,118
115,118
120,64
117,64
120,116
119,64
118,118
119,118
122,64
122,121
118,121
118,121
120,121
116,121
119,121
118,121
119,64
116,64
115,115
114,64
116,113
117,113
117,113
122,113
120,64
116,119
119,119
117,119
117,119
118,116
119,116
117,116
120,116
116,116
118,116
123,64
118,64
121,117
118,117
119,117
118,64
117,118
116,118
119,118
116,118
119,118
120,118
118,118
117,118
119,64
117,118
119,118
114,64
117,113
114,113
115,113
120,64
119,119
116,64
115,115
112,64
116,112
122,115
118,115
116,115
118,115
114,115
117,115
118,64
117,118
119,118
118,64
119,117
116,117
119,117
120,117
115,117
116,64
120,115
117,115
120,115
116,115
120,115
117,115
118,64
120,117
116,117
115,117
116,64
118,115
114,115
118,115
116,115
119,115
112,115
116,115
114,64
115,113
117,114
117,114
117,64
117,116
117,116
115,116
118,64
118,117
118,64
118,118
118,118
121,64
117,120
117,120
116,116
115,116
115,64
116,115
118,115
119,115
119,64
117,118
121,64
121,120
120,64
120,119
123,119
123,64
120,64
124,119
125,119
124,119
127,119
125,119
131,119
132,119
130,128
133,128
128,132
132,132
135,128
134,134
138,133
141,133
136,128
137,135
139,135
142,135
137,128
140,136
142,136
135,128
136,134
137,134
136,134
137,135
135,128
130,128
134,130
131,128
133,128
128,132
127,132
128,126
128,128
126,127
121,127
124,64
120,64
122,120
118,120
121,64
118,64
116,118
120,118
118,118
116,64
120,115
116,115
117,64
117,116
115,116
117,64
115,64
115,114
118,64
114,117
111,117
119,117
120,117
115,117
112,117
115,64
115,114
115,64
113,114
116,114
116,114
112,64
117,111
119,111
115,64
114,114
115,114
116,114
112,114
115,114
114,114
119,114
115,64
118,115
113,115
116,115
116,115
113,115
115,115
117,115
114,115
112,115
115,115
113,115
114,64
114,113
111,113
111,113
114,113
112,113
107,64
112,106
109,106
105,106
102,106
104,64
102,103
106,103
105,103
111,103
119,103
135,103
152,103
176,103
197,103
225,103
233,103
233,103
233,103
233,224
233,232
233,232
233,192
233,232
233,232
233,232
233,192
220,232
194,232
166,232
142,128
121,64
99,120
82,120
71,120
65,120
55,0
52,0
55,51
55,51
60,51
63,51
69,51
71,51
79,51
84,78
87,64
91,86
100,86
101,86
103,86
107,86
111,64
106,110
109,64
111,108
116,64
114,115
116,115
112,115
113,111
116,111
115,64
116,115
115,115
116,115
116,115
118,115
118,115
114,115
113,115
119,115
120,64
116,120
115,64
119,114
121,114
123,114
121,114
120,114
120,114
122,114
122,114
121,114
128,114
128,114
127,114
124,114
128,128
129,128
129,128
132,128
131,128
133,130
133,130
134,130
131,128
135,131
135,131
135,128
142,134
143,141
144,141
143,128
146,143
145,143
147,143
145,128
150,128
150,150
149,150
153,150
154,150
159,150
158,150
158,128
160,157
161,159
162,160
161,160
164,160
164,160
164,160
169,128
170,168
167,168
171,168
174,128
175,128
176,128
174,176
173,128
174,172
177,172
178,172
180,172
180,128
178,179
176,128
178,176
179,176
178,176
177,176
179,128
177,128
177,176
178,176
176,128
177,128
176,177
173,128
174,172
177,172
171,128
168,170
168,128
170,128
169,169
168,128
169,128
161,168
165,160
166,128
160,166
160,166
158,128
156,128
156,155
158,155
158,155
152,155
155,155
150,128
152,150
147,150
146,128
145,145
149,145
143,145
139,145
141,145
137,128
136,136
137,136
134,136
134,128
132,134
132,128
131,131
125,130
129,130
125,64
123,64
125,122
124,122
122,64
124,121
119,64
120,64
119,120
120,120
120,120
116,64
119,115
117,64
113,117
112,117
116,117
115,117
115,64
114,114
115,64
116,64
111,115
111,115
111,115
113,115
115,115
111,114
107,64
108,106
110,106
110,64
110,109
111,109
110,109
113,109
109,109
109,64
111,64
107,111
111,64
110,110
110,109
113,109
109,109
114,64
109,113
107,113
110,64
107,109
108,64
110,107
110,107
108,107
111,107
111,107
112,107
110,64
112,64
105,111
108,64
107,108
109,64
108,108
109,64
112,108
109,108
110,108
108,108
109,108
109,64
110,108
111,64
112,64
109,64
110,108
106,108
108,108
110,108
110,109
109,109
110,64
109,64
111,64
109,64
108,108
109,64
103,108
109,108
101,108
105,108
109,108
109,108
106,108
107,108
111,108
107,108
113,108
108,108
109,108
111,108
108,108
106,108
108,108
108,64
106,108
108,108
107,108
110,108
108,108
108,64
108,64
108,107
109,64
106,64
106,64
110,105
107,105
105,105
109,105
109,105
105,105
108,64
109,64
109,64
109,108
105,108
108,108
107,108
107,108
109,108
111,64
111,110
110,64
108,64
108,107
109,107
108,107
108,64
109,107
108,107
106,107
107,107
109,106
108,106
108,64
109,107
107,107
109,64
108,108
105,64
110,104
107,104
104,104
105,64
106,104
108,104
107,64
107,106
109,106
108,106
108,106
108,64
109,64
103,108
107,64
103,106
107,106
107,106
109,106
110,64
108,64
106,107
108,107
106,107
107,107
109,106
106,106
109,106
109,64
105,108
109,108
109,64
107,64
106,64
106,105
106,105
108,105
105,105
108,105
105,105
107,64
108,107
112,107
105,107
110,107
108,64
109,107
108,107
109,64
108,64
111,107
108,107
111,107
108,107
110,107
109,107
112,107
115,64
112,114
113,114
112,64
115,111
113,111
115,64
119,64
122,119
126,64
120,64
125,119
124,119
124,119
127,119
127,119
128,119
127,64
126,126
126,126
131,126
129,126
129,126
130,126
131,129
130,128
127,129
130,129
130,129
127,129
127,129
127,129
126,64
124,64
122,124
121,124
117,64
119,64
114,118
114,118
117,64
116,116
116,116
112,96
109,112
111,64
111,64
110,110
112,64
108,111
109,111
106,111
109,111
108,64
106,64
107,105
107,105
107,105
111,105
107,64
107,107
103,107
105,107
106,107
106,64
109,105
106,64
109,105
107,105
107,64
107,64
107,64
110,64
102,64
103,64
106,64
107,105
108,105
108,105
106,64
109,64
109,108
107,108
109,108
107,108
106,108
108,108
107,108
107,108
110,108
102,64
104,101
104,101
106,101
106,101
104,64
105,64
105,104
111,104
109,104
104,64
103,64
100,64
97,99
98,99
95,99
95,99
91,64
93,64
97,92
103,64
113,102
123,102
145,102
164,128
192,163
218,163
233,163
233,163
233,163
233,163
233,163
233,163
233,163
233,192
233,192
233,232
233,232
215,192
187,214
164,128
133,163
110,163
92,163
78,163
64,77
54,0
49,0
46,0
45,45
53,0
52,52
58,0
60,0
67,59
71,59
73,59
81,64
85,80
88,64
93,88
101,88
101,88
105,64
105,104
107,104
105,104
108,104
109,104
107,104
110,104
110,104
108,64
107,108
107,108
110,64
111,64
109,64
110,108
112,64
112,64
114,64
114,113
110,113
116,64
112,115
115,115
114,115
113,115
111,115
115,115
113,115
118,115
120,115
116,115
119,115
118,115
119,115
122,64
121,121
126,121
122,121
126,64
125,125
128,128
126,127
128,127
129,127
129,127
133,127
134,127
135,127
138,127
139,127
137,127
140,136
139,139
142,138
142,138
148,138
146,138
147,128
151,146
146,146
147,128
154,146
154,128
156,153
154,153
158,128
163,158
162,158
162,158
162,161
163,161
161,161
167,160
169,160
165,160
168,160
168,167
169,128
172,168
168,168
174,168
175,168
173,168
170,128
173,169
177,169
170,176
175,176
173,176
177,172
174,128
176,173
176,128
178,175
174,175
174,175
170,175
175,175
170,175
170,175
170,175
167,175
169,128
170,168
167,168
163,166
164,128
165,163
159,163
159,163
162,163
159,163
158,163
160,157
156,157
155,155
157,154
150,154
148,154
149,154
148,154
144,128
142,143
147,143
142,143
139,128
141,138
138,138
136,138
136,138
132,128
134,128
136,128
132,128
129,131
128,131
127,127
126,127
125,127
127,127
121,64
125,64
122,124
122,124
119,124
123,64
122,123
121,64
115,120
119,64
118,64
114,64
116,113
116,64
116,64
115,64
115,64
117,64
116,116
108,116
113,116
113,64
109,64
113,108
115,64
110,114
113,114
110,114
110,114
114,64
110,113
112,113
107,113
115,64
112,64
110,112
112,112
108,64
113,108
110,108
110,108
110,108
109,108
112,108
111,64
112,111
110,64
111,109
110,64
115,109
107,109
113,109
113,64
109,112
115,112
112,112
112,112
110,112
110,112
110,112
111,112
113,64
111,64
109,110
112,64
112,112
112,64
112,111
110,111
109,111
109,111
107,111
111,111
110,64
110,109
105,109
108,109
113,109
109,64
111,108
108,108
114,108
111,108
111,64
115,110
114,110
110,64
110,64
110,109
112,109
111,64
110,110
114,110
111,64
116,64
111,115
115,64
112,114
113,114
110,114
110,64
112,64
113,111
111,64
109,111
109,111
109,111
108,111
112,111
114,111
111,64
107,64
111,106
111,64
116,64
109,115
111,64
115,64
113,114
113,114
112,114
112,114
113,114
110,64
114,109
109,64
112,96
112,64
111,111
112,111
111,111
110,111
111,64
110,110
113,110
110,110
113,110
110,110
111,110
111,110
115,110
113,64
112,64
113,112
108,112
112,112
116,112
113,64
113,112
113,112
114,112
109,64
109,108
113,108
111,108
115,108
112,108
109,108
110,108
107,64
112,106
112,106
112,111
115,111
115,111
112,64
109,112
114,112
114,64
113,113
115,64
111,64
117,111
111,111
114,111
110,111
111,111
116,64
113,64
115,64
114,64
113,113
116,113
113,64
110,64
112,64
114,111
114,111
110,64
112,109
113,64
113,64
111,64
113,64
113,64
116,64
116,115
114,64
114,64
115,64
114,115
114,115
115,115
116,115
115,64
118,114
120,114
116,114
120,114
121,64
123,120
123,64
121,123
123,64
126,123
129,123
124,64
130,124
133,128
132,133
134,128
132,134
134,131
132,128
132,128
138,131
135,128
136,134
135,134
135,134
137,134
135,128
137,134
137,134
136,136
135,136
136,136
130,136
131,136
132,128
132,131
125,64
126,64
128,126
126,64
124,125
122,125
121,64
122,120
120,120
120,120
119,120
117,118
119,118
123,118
114,118
117,64
115,116
117,64
116,64
117,64
118,116
116,116
118,116
111,64
118,111
116,111
117,115
113,115
114,115
116,115
115,64
116,115
117,64
112,116
117,116
115,116
115,116
113,116
116,116
111,116
117,116
113,64
116,64
115,64
118,114
115,64
114,114
115,114
118,64
117,117
115,64
115,114
113,114
116,114
112,114
117,114
116,114
120,64
114,64
116,64
119,115
118,64
114,117
116,117
115,117
115,117
112,117
111,64
107,111
108,64
107,107
103,64
100,103
105,103
107,64
110,64
121,64
132,120
151,128
174,128
203,172
226,172
233,172
233,172
233,172
233,192
233,232
233,232
233,232
233,232
233,232
233,232
233,232
226,231
203,231
167,231
145,231
120,231
102,231
87,231
70,64
66,64
63,0
56,0
57,55
60,0
61,59
65,64
67,64
78,67
82,67
86,67
93,64
97,92
101,64
107,100
106,64
113,105
110,105
113,105
119,64
118,118
117,64
116,116
117,116
118,64
119,64
119,119
119,119
119,119
117,119
119,119
122,119
118,64
120,118
119,64
121,118
121,118
125,118
123,64
120,122
124,122
122,122
123,64
125,123
124,123
127,123
125,64
126,124
126,125
127,125
131,125
131,128
134,128
136,128
130,135
133,135
132,132
134,132
135,133
135,133
136,128
139,135
138,135
143,137
141,137
149,140
144,140
147,128
145,146
152,146
152,146
152,146
150,128
155,128
154,154
160,153
160,159
160,159
156,159
161,155
165,155
168,155
169,128
165,128
170,128
172,128
168,171
173,171
174,171
174,171
173,128
176,172
177,172
179,172
179,172
180,172
181,172
183,172
182,172
182,128
184,181
180,181
185,181
185,128
185,184
187,128
181,186
181,186
186,186
185,186
185,186
183,186
185,186
185,186
184,186
182,186
178,186
182,128
182,128
180,181
177,181
179,181
178,181
178,181
173,177
173,177
173,177
171,177
167,177
169,177
168,177
166,177
165,177
162,177
164,177
159,128
158,159
158,157
158,157
152,157
151,157
148,157
151,128
147,128
148,146
148,146
145,147
145,147
143,147
144,147
142,128
139,128
139,139
140,139
138,139
133,128
136,128
132,135
136,135
134,128
132,133
131,128
130,128
131,129
128,129
128,127
129,127
126,64
125,125
123,125
123,125
121,125
126,125
127,64
126,127
120,127
124,64
125,124
121,64
122,120
118,120
122,120
119,120
121,64
118,120
121,120
122,64
119,121
118,121
116,64
119,115
118,64
116,64
120,64
118,119
117,119
118,119
121,119
120,119
119,119
120,64
116,119
119,64
119,119
118,64
119,64
117,64
119,116
120,116
113,116
121,116
113,116
117,64
120,64
118,120
116,120
116,120
120,120
115,120
120,120
118,64
116,117
117,117
116,96
120,115
120,115
115,115
117,64
117,116
121,116
116,116
121,116
118,116
116,116
117,64
117,116
116,116
118,96
116,117
114,117
117,64
115,116
117,116
116,64
116,115
122,115
118,115
119,115
115,115
117,115
119,64
116,118
120,118
116,118
118,118
117,118
118,64
117,117
118,117
118,117
117,117
119,117
118,117
118,64
117,64
120,116
118,116
117,116
118,64
121,118
115,64
119,114
114,64
118,113
121,113
119,113
118,64
117,117
118,117
117,117
116,64
117,64
118,116
116,116
116,116
