Sent,Recv
116,118
117,64
118,116
121,64
118,120
120,120
120,120
117,120
119,120
117,120
120,116
119,64
116,64
118,64
121,117
117,117
119,117
119,117
116,117
119,117
115,117
117,117
120,117
118,117
117,117
119,117
118,117
118,117
119,117
116,117
118,117
117,64
115,108
116,0
121,18
118,84
115,84
115,0
117,12
121,100
117,100
120,100
118,100
118,192
115,235
119,235
117,128
119,128
116,152
118,64
118,122
117,0
118,7
117,7
116,7
121,7
119,19
116,19
119,19
116,19
115,19
120,179
114,179
119,64
117,124
117,0
119,10
119,10
117,64
120,116
119,116
117,64
119,116
122,64
123,121
122,121
119,121
123,121
124,121
125,121
126,121
126,121
126,121
126,64
125,126
130,126
131,128
133,130
130,130
135,130
139,130
136,130
136,130
138,128
142,137
137,137
140,137
138,128
139,137
140,137
142,0
143,18
140,18
138,18
143,18
136,18
135,18
132,246
137,246
135,192
137,199
128,204
133,64
129,118
129,118
123,118
128,118
126,192
124,0
124,12
121,12
120,12
120,12
116,128
121,152
121,152
117,152
119,192
117,196
118,0
116,64
115,108
119,108
117,64
120,81
117,81
115,81
119,64
117,102
118,128
118,138
115,64
116,123
116,123
113,123
115,123
118,123
116,123
113,123
113,123
119,0
116,12
115,100
115,100
113,100
118,64
115,111
118,111
116,111
118,111
116,111
117,111
117,111
117,111
116,111
115,111
119,111
114,64
115,113
115,113
116,64
115,115
116,115
115,115
112,115
115,115
112,115
110,115
113,115
112,115
110,64
108,110
101,107
100,64
106,99
100,99
106,99
109,99
120,99
133,128
153,132
174,128
198,178
224,178
233,178
233,178
233,255
233,255
233,255
233,255
233,255
233,255
233,255
233,255
233,118
223,192
196,255
167,255
141,255
120,149
99,149
83,0
71,128
64,135
57,169
54,169
55,169
56,169
59,86
64,86
70,192
74,212
80,212
84,212
89,128
97,0
100,7
104,7
106,173
108,173
111,173
113,173
114,173
113,173
117,128
115,179
116,0
116,17
116,17
114,17
117,17
122,78
116,188
117,189
116,189
116,189
120,189
116,189
117,189
115,64
117,114
115,114
120,114
125,114
119,114
117,114
123,114
120,114
124,114
122,64
122,64
123,121
126,64
125,126
125,126
126,64
125,126
129,126
126,126
129,126
132,126
132,126
134,126
134,128
137,133
138,133
138,133
140,133
141,0
140,52
139,192
144,245
145,245
148,245
145,192
146,192
150,192
151,192
149,247
154,247
151,192
154,223
160,223
162,223
158,223
161,128
163,173
167,173
164,192
165,239
170,239
168,150
171,150
168,150
171,150
169,192
171,244
176,244
175,244
175,192
175,199
177,199
178,192
180,248
173,248
177,192
179,255
179,255
180,255
180,255
179,255
178,255
178,192
181,245
177,245
178,245
178,192
180,249
175,249
177,249
177,192
174,209
172,128
171,172
170,172
172,172
169,172
168,128
164,167
163,163
168,162
162,128
160,128
163,159
159,128
159,128
156,158
154,128
153,153
149,128
150,148
150,128
151,128
147,150
141,150
144,150
148,150
143,150
138,150
140,128
136,139
134,139
134,139
134,139
129,139
129,192
131,236
129,64
129,83
125,188
128,196
123,196
128,116
121,0
121,14
123,128
125,184
122,0
121,17
120,136
117,136
118,136
116,128
115,128
118,0
114,16
117,16
113,240
116,13
114,128
117,177
115,177
116,177
112,192
113,238
111,64
112,92
112,92
111,92
110,64
109,104
107,0
110,21
113,128
108,173
108,173
114,173
110,173
111,64
112,125
112,125
108,125
110,125
107,64
115,92
107,92
108,92
108,64
107,108
113,108
115,64
109,115
107,115
106,115
109,115
109,115
108,115
110,115
110,115
110,115
109,64
107,64
111,106
110,106
111,106
111,64
107,110
107,110
108,110
107,64
111,106
110,106
111,106
110,106
110,106
112,106
110,106
109,106
112,106
109,106
109,175
107,175
110,175
111,103
109,103
112,103
105,128
109,188
109,188
108,89
113,89
109,0
108,13
109,192
105,243
107,243
111,243
108,243
107,243
111,64
111,128
110,64
108,122
108,128
107,131
107,0
107,8
107,91
107,91
106,91
109,128
109,192
112,242
107,64
109,92
109,92
108,92
110,92
110,92
109,92
108,0
108,49
106,49
107,49
107,64
106,96
109,96
111,64
107,128
109,176
106,0
108,64
107,96
109,96
107,64
110,107
108,107
107,107
106,64
109,105
110,108
109,108
112,108
111,64
107,111
107,111
109,111
106,111
110,111
109,111
108,111
109,111
111,64
108,110
108,64
111,108
110,108
107,64
108,64
108,64
108,107
105,107
105,107
106,64
106,64
106,64
109,83
107,83
108,83
105,0
107,12
109,99
109,0
106,11
108,11
112,11
108,168
106,64
107,94
108,94
107,94
107,94
105,192
106,224
107,11
107,128
106,175
107,140
108,64
109,100
107,0
108,5
107,5
109,128
109,161
110,64
109,99
109,99
108,0
109,128
111,152
108,152
108,64
110,90
111,90
109,0
111,11
112,119
109,119
113,119
114,119
115,183
119,183
115,64
117,105
114,105
120,0
121,58
122,186
126,0
127,15
126,15
126,192
130,192
128,192
127,192
126,192
129,192
131,192
134,192
130,192
128,129
127,129
130,128
125,64
129,124
128,124
127,124
124,124
125,124
123,64
120,123
124,123
119,64
120,118
112,118
119,118
118,118
114,118
114,118
114,118
111,118
112,118
109,118
109,118
112,118
111,118
107,118
107,118
107,118
109,118
106,175
108,134
109,14
107,192
109,244
107,244
107,89
105,89
109,89
105,89
108,89
107,89
105,89
106,89
109,89
107,0
105,12
107,192
107,236
113,236
107,128
106,128
110,160
103,160
107,160
111,175
107,0
103,51
106,192
110,199
107,13
105,13
105,13
106,13
107,12
109,103
109,103
108,103
104,103
104,103
108,103
104,103
106,103
107,103
104,103
104,64
105,64
105,104
104,64
102,103
99,64
95,64
93,95
93,95
95,92
97,92
98,92
110,64
128,108
144,108
163,108
195,108
218,108
233,108
233,108
233,108
233,108
233,108
233,192
233,232
233,232
233,232
233,232
233,192
218,216
185,255
157,255
136,255
111,255
89,255
78,255
69,128
58,139
49,139
47,139
48,139
50,139
51,139
56,139
62,64
68,115
72,115
78,115
86,115
90,115
93,115
99,128
98,156
104,156
104,128
111,184
103,0
105,60
108,192
108,0
112,11
107,11
110,11
111,11
110,64
107,108
112,0
112,4
111,128
111,128
111,171
111,171
112,171
111,171
110,64
110,109
111,109
113,109
113,64
114,112
115,112
114,112
118,112
116,117
116,117
118,117
115,117
117,64
122,64
117,121
123,121
125,121
122,121
124,64
127,124
125,124
129,124
127,124
128,128
129,127
132,127
135,127
133,0
132,12
134,192
138,249
142,249
141,249
141,249
144,249
144,249
145,249
145,64
151,73
145,192
152,207
151,207
153,128
158,142
155,128
156,141
159,141
161,141
160,141
159,141
162,141
167,141
166,0
168,50
167,50
167,50
173,50
170,50
170,50
174,50
171,50
172,50
174,50
174,50
175,192
179,223
175,0
170,55
176,55
175,55
175,55
175,192
174,192
174,240
175,47
172,159
171,159
178,159
170,192
171,192
167,238
169,128
166,150
166,150
168,150
166,150
165,128
160,128
165,159
158,128
162,157
160,157
158,128
154,128
155,153
152,153
152,128
150,152
145,152
150,128
146,149
144,149
143,149
143,149
139,128
135,128
139,135
138,135
136,128
133,135
134,135
130,128
129,129
129,128
131,128
127,128
126,0
130,40
126,192
125,249
123,249
122,103
118,128
123,177
121,177
119,177
119,177
120,0
115,47
116,192
114,236
120,64
117,128
111,182
112,182
114,182
113,182
111,0
117,11
114,11
114,11
111,11
114,11
111,11
111,11
113,11
108,11
114,11
111,11
113,64
109,98
109,98
108,98
111,64
110,120
109,0
108,64
108,128
110,128
109,152
109,152
113,192
110,247
112,64
109,69
110,171
110,183
106,64
112,91
109,175
111,175
108,175
109,64
108,108
112,108
110,108
110,108
112,108
112,108
111,108
107,108
108,108
108,108
111,64
110,110
107,110
109,110
107,110
110,64
107,110
111,110
111,110
114,110
112,64
109,112
112,112
107,112
108,112
111,107
106,107
110,64
108,110
110,110
108,110
111,110
110,110
113,110
110,110
109,110
110,110
108,64
111,92
112,92
115,92
109,92
110,110
109,110
111,110
111,128
110,64
113,100
109,100
112,192
112,0
111,64
110,128
115,128
109,140
111,140
109,112
114,112
113,64
110,99
112,99
111,147
110,147
112,192
112,0
111,7
111,96
112,96
111,96
111,96
110,96
114,96
109,96
112,96
111,96
115,0
109,16
110,103
109,103
112,64
109,128
110,176
107,0
112,6
110,6
109,6
114,108
109,108
113,192
110,226
115,226
113,226
110,112
110,109
113,64
111,112
111,64
114,111
110,111
112,64
114,111
113,113
112,113
111,113
109,64
110,108
113,64
112,112
112,64
114,112
110,112
112,109
112,109
111,64
115,110
114,110
113,110
116,110
109,110
112,110
113,110
111,0
113,128
110,133
114,133
114,64
113,128
109,184
111,184
114,184
113,184
107,184
115,184
113,184
111,212
115,212
112,212
112,212
114,212
117,212
116,212
114,212
114,212
115,212
111,212
115,212
113,128
115,128
115,181
117,181
116,181
111,64
118,109
119,109
120,109
119,109
124,64
122,108
123,108
125,108
125,128
124,159
122,159
127,64
130,192
129,128
133,147
132,192
136,194
133,194
136,20
136,118
139,118
133,118
136,118
138,135
140,137
137,128
135,136
137,136
137,136
134,128
134,134
135,134
135,134
132,128
130,131
128,128
128,128
126,127
126,64
122,126
126,126
120,126
120,126
121,126
124,126
118,126
117,126
117,116
120,116
111,116
115,116
121,192
117,196
113,105
115,105
115,105
117,0
118,9
116,9
114,128
116,134
113,134
113,134
111,0
112,14
113,14
112,14
115,14
112,15
109,15
113,201
114,201
114,201
118,128
114,155
116,64
115,108
115,108
113,64
115,77
113,77
115,77
114,77
113,77
117,128
116,133
114,128
115,156
115,156
113,156
115,156
114,156
113,0
112,16
114,16
116,217
114,217
120,217
117,128
117,133
116,128
117,167
111,167
106,167
108,167
108,64
105,117
104,42
105,192
103,200
107,200
109,64
119,108
138,128
153,137
173,128
199,172
226,192
233,224
233,192
233,232
233,232
233,232
233,192
233,232
233,232
233,232
233,232
233,232
227,232
197,232
172,128
144,172
123,172
101,64
82,99
74,64
66,73
60,0
57,59
55,192
56,191
62,191
66,191
69,191
78,191
80,191
86,191
96,0
99,12
101,128
105,161
108,161
105,64
111,93
114,128
114,136
116,16
119,192
116,240
115,240
118,240
117,128
118,0
118,11
123,11
115,216
119,216
120,216
118,195
122,195
122,195
121,195
121,195
121,195
122,192
122,236
122,236
124,236
125,236
122,236
123,128
122,180
128,0
127,24
128,118
125,118
132,64
128,99
131,99
133,99
130,64
132,192
134,64
140,110
136,110
140,192
140,128
140,140
138,140
143,140
139,140
147,140
145,140
141,140
147,140
150,128
149,128
153,148
151,128
151,128
155,150
157,150
157,150
162,150
159,128
163,159
164,159
162,159
164,159
167,128
173,166
171,166
168,166
166,167
175,167
174,128
178,163
175,163
178,163
180,192
179,192
180,254
181,254
183,254
182,254
185,227
183,227
181,227
188,227
183,128
184,132
185,216
185,216
184,128
185,192
184,192
185,64
179,119
187,192
183,242
184,242
179,242
180,192
179,64
183,71
178,192
180,254
176,254
175,254
175,254
176,220
169,220
169,220
167,255
167,128
166,139
164,139
164,0
160,128
161,150
164,150
161,150
159,150
155,150
153,150
152,150
153,192
154,228
152,167
151,167
147,167
147,128
145,128
144,144
147,144
139,146
141,146
142,146
136,141
137,128
136,136
135,128
132,128
135,131
134,134
133,128
130,128
131,129
128,129
129,129
133,129
128,129
125,129
127,129
123,64
123,123
123,123
124,123
126,123
125,64
124,192
121,0
122,17
123,105
121,105
121,105
122,105
120,192
121,0
124,64
120,89
123,89
121,89
117,89
118,128
118,174
118,0
119,36
121,152
122,152
120,64
118,128
115,182
119,182
119,128
119,163
123,163
121,64
120,106
117,106
118,106
118,13
117,13
119,13
119,13
116,13
121,128
119,0
115,64
118,128
119,190
120,190
118,128
120,171
119,171
116,171
116,171
120,171
121,171
119,171
121,64
120,120
120,120
117,64
122,116
119,64
118,118
117,118
119,64
115,64
120,115
116,64
119,64
117,64
118,116
117,64
118,116
122,116
121,64
119,120
118,120
120,120
120,120
117,120
118,120
115,120
120,120
122,120
118,120
114,64
119,113
116,113
117,192
119,232
119,232
117,232
117,232
118,143
117,64
116,117
118,117
119,117
118,117
115,128
120,151
113,64
117,109
117,0
118,18
119,18
120,128
117,188
119,188
118,104
115,64
122,85
115,85
119,85
119,85
119,85
117,128
120,177
115,0
118,64
117,112
117,0
119,14
120,14
117,128
120,0
118,15
116,15
113,15
111,0
114,51
114,192
109,0
110,64
113,94
112,94
113,94
111,94
114,106
114,106
113,64
115,80
114,80
111,80
114,64
111,64
115,110
113,110
113,112
112,112
115,112
113,112
112,112
112,112
114,112
114,113
114,113
114,113
117,113
112,64
112,111
112,111
115,111
116,64
113,115
112,64
112,64
115,111
115,111
115,111
112,111
114,111
114,64
114,113
115,113
114,113
115,113
114,128
114,183
115,183
111,183
113,64
113,0
113,38
114,192
117,233
113,233
117,160
112,179
115,179
116,179
117,179
118,0
119,64
117,102
117,128
121,155
119,128
118,128
119,243
121,243
124,243
125,128
127,177
126,177
128,192
130,252
129,64
132,94
131,94
133,94
133,64
133,120
137,120
136,120
137,120
138,120
138,0
139,12
137,12
137,12
137,0
133,15
133,15
133,244
133,244
134,192
131,195
131,207
133,207
129,207
130,207
125,129
126,129
123,129
123,129
125,122
119,122
122,122
121,64
119,64
117,118
119,64
117,118
118,118
117,118
120,118
116,118
115,118
117,118
117,64
119,64
118,64
117,117
119,117
113,117
114,117
114,64
115,113
113,113
117,113
115,113
113,192
114,206
116,206
117,206
119,206
121,206
116,64
114,102
112,128
116,136
114,64
115,122
115,0
116,7
118,128
116,128
116,177
114,177
113,192
115,0
116,12
119,128
116,128
118,160
115,160
114,160
114,160
115,160
120,128
114,185
118,185
114,64
117,112
116,0
114,13
113,13
111,13
111,13
107,64
104,102
102,102
103,102
107,102
107,102
112,0
122,64
138,192
154,196
175,0
203,128
228,189
233,189
233,189
233,189
233,189
233,189
233,189
233,189
233,189
233,189
233,189
233,189
228,189
198,189
171,128
145,170
123,170
105,170
87,64
76,64
62,75
60,75
55,75
54,0
57,54
61,54
68,54
69,64
77,68
82,68
87,68
95,68
99,68
105,68
105,68
107,98
111,98
113,0
115,64
114,192
117,248
118,64
123,92
122,92
117,92
118,92
116,128
118,185
120,185
122,128
119,147
119,0
116,8
120,128
119,128
120,147
120,147
122,120
119,120
120,120
127,120
121,120
122,120
128,120
131,120
124,64
126,64
128,69
131,69
127,69
129,69
132,69
132,69
131,0
132,12
131,12
134,12
135,64
137,98
136,98
139,98
141,98
141,192
142,212
143,0
144,44
144,167
147,167
148,128
153,128
153,152
153,152
152,128
152,152
158,151
158,128
159,158
157,158
163,156
164,156
162,128
164,161
167,161
168,161
169,128
170,168
171,128
173,128
177,172
170,172
176,172
178,128
179,177
178,177
177,177
181,177
185,177
179,177
185,177
183,177
184,177
182,128
184,187
187,187
186,187
189,192
188,249
186,0
188,56
186,56
186,56
184,56
184,56
182,239
185,0
180,43
183,43
181,255
182,78
181,78
182,78
179,78
173,78
175,78
172,255
172,255
175,255
172,237
168,237
166,128
167,192
163,232
163,188
164,188
164,188
161,0
155,128
158,192
156,192
156,192
157,128
148,151
150,151
151,151
145,151
150,151
147,151
146,36
142,36
144,36
143,64
141,124
139,124
138,124
135,128
136,134
135,134
135,134
135,134
130,128
131,128
134,130
129,130
128,130
129,130
130,130
127,64
129,127
128,127
127,127
126,127
129,127
124,127
120,64
127,64
122,126
123,126
125,126
119,64
119,119
118,119
120,64
122,119
122,119
121,119
118,119
116,119
120,119
119,119
121,64
121,79
120,79
121,0
120,16
120,111
118,111
119,64
119,128
120,172
118,172
120,8
118,8
118,186
120,186
115,186
116,186
116,186
114,186
117,186
120,186
118,186
119,186
120,192
121,246
118,246
121,246
118,246
117,246
117,64
115,108
117,64
118,96
120,96
121,192
116,0
119,64
116,128
119,128
118,140
115,128
120,192
117,0
117,64
116,99
117,128
119,143
118,143
119,143
119,64
121,64
117,120
115,116
120,116
117,64
120,116
119,116
118,116
119,116
122,116
122,116
118,116
118,116
120,116
116,64
119,64
118,119
119,64
116,64
115,115
114,115
116,115
117,115
117,115
122,115
120,115
116,115
119,115
117,115
117,115
118,115
119,115
117,115
120,115
116,128
118,144
123,144
118,192
121,235
118,64
119,99
118,99
117,99
116,64
119,106
116,64
119,83
120,67
118,67
117,67
119,64
117,104
119,104
114,104
117,128
114,179
115,179
120,179
119,179
116,179
115,179
112,179
116,128
122,142
118,128
116,128
118,0
114,64
117,107
118,107
117,107
119,107
118,107
119,107
116,107
119,192
120,249
115,249
116,249
120,249
117,249
120,249
116,192
120,245
117,245
118,245
120,245
116,245
115,245
116,245
118,245
114,64
118,113
116,113
119,113
112,113
116,64
114,115
115,115
117,115
117,115
117,115
117,64
117,64
115,64
118,64
118,64
118,117
118,117
118,117
121,117
117,117
117,117
116,117
115,117
115,117
116,117
118,192
119,194
119,0
117,64
121,112
121,112
120,112
120,112
123,112
123,112
120,112
124,192
125,248
124,248
127,192
125,128
131,176
132,176
130,176
133,0
128,19
132,112
135,112
134,112
138,112
141,192
136,254
137,254
139,254
142,192
137,0
140,25
142,25
135,25
136,64
137,93
136,93
137,93
135,93
130,93
134,93
131,93
133,93
128,93
127,0
128,128
128,127
126,127
121,127
124,127
120,64
122,64
118,121
121,121
118,121
116,64
120,115
118,115
116,115
120,115
116,115
117,115
117,115
115,115
117,115
115,64
115,115
118,115
114,115
111,115
119,64
120,64
115,64
112,64
115,64
115,114
115,114
113,114
116,114
116,114
112,114
117,114
119,114
115,114
114,128
115,128
116,184
112,18
115,18
114,18
119,18
115,18
118,128
113,185
116,185
116,128
113,188
115,74
117,74
114,74
112,74
115,15
113,15
114,15
114,15
111,128
111,134
114,230
112,13
107,13
112,13
109,0
105,9
102,9
104,0
102,10
106,10
105,128
111,0
119,8
135,192
152,239
176,239
197,192
225,240
233,240
233,240
233,240
233,240
233,192
233,214
233,192
233,255
233,255
233,255
233,128
220,137
194,137
166,137
142,128
121,142
99,64
82,99
71,99
65,99
55,99
52,99
55,99
55,99
60,99
63,0
69,64
71,68
79,68
84,78
87,78
91,78
100,78
101,78
103,100
107,100
111,100
106,100
109,100
111,100
116,100
114,100
116,100
112,100
113,100
116,100
115,0
116,11
115,192
116,223
116,223
118,223
118,128
114,163
113,64
119,105
120,105
116,64
115,78
119,78
121,78
123,78
121,78
120,78
120,78
122,128
122,192
121,239
128,239
128,192
127,198
124,0
128,15
129,15
129,15
132,51
131,51
133,192
133,195
134,195
131,195
135,243
135,243
135,243
142,243
143,243
144,243
143,243
146,240
145,240
147,128
145,191
150,191
150,191
149,128
153,148
154,148
159,148
158,148
158,148
160,148
161,148
162,148
161,148
164,148
164,128
164,163
169,163
170,163
167,163
171,163
174,128
175,173
176,128
174,175
173,128
174,172
177,172
178,172
180,128
180,179
178,128
176,177
178,177
179,0
178,60
177,224
179,241
177,241
177,128
178,163
176,163
177,187
176,192
173,192
174,252
177,252
171,252
168,252
168,207
170,207
169,164
168,64
169,79
161,192
165,210
166,210
160,128
160,149
158,128
156,171
156,171
158,192
158,230
152,230
155,230
150,230
152,0
147,128
146,192
145,251
149,251
143,251
139,251
141,251
137,128
136,131
137,209
134,209
134,209
132,209
132,209
131,209
125,209
129,128
125,178
123,64
125,116
124,0
122,64
124,121
119,64
120,119
119,119
120,64
120,120
116,120
119,120
117,120
113,64
112,64
116,111
115,64
115,64
114,114
115,114
116,114
111,64
111,64
111,64
113,111
115,111
111,64
107,111
108,111
110,111
110,64
110,109
111,109
110,109
113,64
109,112
109,112
111,112
107,112
111,112
110,112
110,192
113,203
109,64
114,128
109,128
107,135
110,64
107,192
108,231
110,231
110,128
108,128
111,151
111,151
112,151
110,0
112,22
105,22
108,22
107,0
109,64
108,96
109,64
112,123
109,123
110,123
108,123
109,123
109,128
110,170
111,0
112,19
109,19
110,19
106,19
108,128
110,156
110,166
109,166
110,166
109,166
111,114
109,114
108,114
109,114
103,114
109,114
101,114
105,114
109,114
109,64
106,108
107,64
111,64
107,64
113,107
108,64
109,64
111,108
108,108
106,108
108,108
108,108
106,108
108,64
107,107
110,64
108,109
108,109
108,109
108,109
109,109
106,109
106,64
110,105
107,105
105,105
109,64
109,108
105,108
108,108
109,108
109,108
109,0
105,64
108,109
107,109
107,109
109,109
111,128
111,0
110,24
108,24
108,0
109,7
108,128
108,175
109,0
108,21
106,21
107,21
109,21
108,93
108,128
109,157
107,157
109,192
108,196
105,196
110,196
107,128
104,186
105,64
106,92
108,92
107,92
107,92
109,192
108,197
108,197
108,197
109,197
103,64
107,75
103,75
107,75
107,8
109,192
110,233
108,233
106,64
108,64
106,107
107,107
109,106
106,106
109,106
109,106
105,64
109,104
109,64
107,108
106,64
106,105
106,64
108,105
105,105
108,64
105,107
107,107
108,107
112,107
105,111
110,111
108,111
109,64
108,108
109,64
108,128
111,172
108,0
111,28
108,192
110,228
109,64
112,93
115,93
112,93
113,93
112,93
115,93
113,93
115,93
119,93
122,93
126,64
120,128
125,185
124,185
124,185
127,185
127,229
128,229
127,229
126,229
126,229
131,128
129,189
129,189
130,189
131,189
130,189
127,64
130,192
130,243
127,19
127,19
127,198
126,64
124,90
122,90
121,90
117,90
119,90
114,90
114,90
117,90
116,90
116,90
112,90
109,90
111,90
111,90
110,90
112,90
108,90
109,90
106,64
109,105
108,64
106,107
107,64
107,106
107,106
111,106
107,106
107,64
103,106
105,106
106,106
106,106
109,106
106,106
109,106
107,64
107,106
107,106
107,64
110,106
102,106
103,0
106,64
107,96
108,64
108,91
106,128
109,148
109,148
107,64
109,128
107,169
106,169
108,169
107,192
107,0
110,8
102,8
104,64
104,114
106,114
106,128
104,162
105,64
105,99
111,99
109,64
104,128
103,169
100,0
97,9
98,9
95,9
95,0
91,53
93,53
97,53
103,53
113,53
123,53
145,53
164,53
192,53
218,64
233,76
233,76
233,192
233,255
233,192
233,226
233,128
233,128
233,191
233,191
233,191
215,191
187,191
164,128
133,128
110,132
92,64
78,92
64,92
54,92
49,92
46,0
45,46
53,46
52,0
58,51
60,51
67,64
71,66
73,66
81,66
85,66
88,66
93,66
101,64
101,100
105,100
105,100
107,100
105,100
108,100
109,100
107,100
110,100
110,100
108,0
107,10
107,192
110,236
111,236
109,236
110,236
112,236
112,236
114,192
114,235
110,235
116,98
112,128
115,132
114,132
113,128
111,0
115,8
113,108
118,108
120,108
116,128
119,174
118,174
119,128
122,131
121,131
126,13
122,13
126,13
125,0
128,19
126,19
128,19
129,19
129,19
133,19
134,0
135,64
138,192
139,214
137,64
140,192
139,203
142,203
142,19
148,192
146,212
147,212
151,212
146,212
147,128
154,146
154,128
156,153
154,155
158,155
163,155
162,128
162,128
162,161
163,161
161,161
167,161
169,161
165,161
168,128
168,167
169,167
172,167
168,128
174,128
175,173
173,128
170,172
173,172
177,172
170,128
175,169
173,169
177,169
174,169
176,192
176,217
178,217
174,217
174,217
170,128
175,192
170,238
170,0
170,45
167,45
169,45
170,45
167,45
163,45
164,45
165,45
159,45
159,45
162,45
159,45
158,192
160,128
156,134
155,134
157,201
150,0
148,25
149,192
148,208
144,208
142,192
147,201
142,0
139,24
141,24
138,231
136,231
136,231
132,181
134,181
136,181
132,192
129,202
128,202
127,202
126,202
125,0
127,12
121,12
125,64
122,124
122,64
119,121
123,121
122,121
121,121
115,121
119,121
118,64
114,118
116,118
116,64
116,64
115,115
115,115
117,115
116,115
108,115
113,107
113,112
109,112
113,112
115,64
110,115
113,115
110,115
110,64
114,64
110,64
112,109
107,109
115,109
112,109
110,109
112,109
108,109
113,0
110,41
110,41
110,41
109,64
112,96
111,96
112,96
110,96
111,192
110,232
115,232
107,96
113,128
113,131
109,22
115,22
112,22
112,22
110,101
110,101
110,101
111,101
113,101
111,0
109,17
112,17
112,0
112,64
112,89
110,89
109,162
109,162
107,162
111,162
110,162
110,128
105,173
108,0
113,9
109,9
111,9
108,9
114,9
111,9
111,9
115,9
114,9
110,9
110,9
110,9
112,9
111,9
110,9
114,109
111,64
116,110
111,110
115,110
112,64
113,111
110,111
110,64
112,64
113,64
111,112
109,64
109,64
109,128
108,164
112,174
114,64
111,128
107,191
111,114
111,114
116,128
109,178
111,178
115,128
113,182
113,182
112,182
112,192
113,199
110,64
114,104
109,104
112,104
112,104
111,104
112,104
111,128
110,156
111,226
110,226
113,226
110,226
113,226
110,128
111,176
111,0
115,52
113,52
112,52
113,64
108,192
112,227
116,227
113,192
113,233
113,64
114,128
109,180
109,180
113,180
111,180
115,180
112,180
109,128
110,192
107,203
112,203
112,203
112,203
115,64
115,114
112,64
109,112
114,112
114,112
113,112
115,112
111,112
117,112
111,64
114,110
110,110
111,64
116,64
113,64
115,112
114,112
113,112
116,112
113,112
110,112
112,112
114,64
114,128
110,135
112,135
113,135
113,135
111,64
113,92
113,92
116,0
116,34
114,34
114,34
115,64
114,128
114,179
115,179
116,179
115,179
118,179
120,10
116,10
120,10
121,0
123,51
123,51
121,51
123,64
126,105
129,105
124,105
130,105
133,105
132,249
134,249
132,111
134,111
132,111
132,111
138,192
135,244
136,244
135,244
135,244
137,244
135,32
137,32
137,32
136,32
135,192
136,128
130,180
131,180
132,180
132,180
125,180
126,180
128,180
126,180
124,64
122,119
121,119
122,119
120,119
120,119
119,64
117,64
119,116
123,64
114,123
117,123
115,123
117,123
116,123
117,123
118,123
116,64
118,115
111,115
118,115
116,115
117,115
113,115
114,64
116,113
115,113
116,113
117,113
112,113
117,64
115,116
115,116
113,116
116,116
111,116
117,116
113,116
116,116
115,116
118,116
115,116
114,116
115,128
118,185
117,185
115,64
115,192
113,238
116,238
112,238
117,238
116,238
120,238
114,238
116,128
119,0
118,128
114,155
116,155
115,155
115,155
112,155
111,155
107,128
108,175
107,175
103,175
100,175
105,64
107,76
110,76
121,76
132,76
151,64
174,124
203,124
226,128
233,148
233,148
233,148
233,148
233,192
233,255
233,255
233,255
233,192
233,192
233,231
226,231
203,231
167,231
145,128
120,64
102,120
87,120
70,120
66,64
63,65
56,0
57,56
60,56
61,59
65,59
67,59
78,59
82,59
86,59
93,64
97,92
101,92
107,92
106,64
113,104
110,104
113,104
119,64
118,119
117,192
116,64
117,64
118,128
119,192
119,192
119,64
119,105
117,105
119,105
122,105
118,105
120,105
119,105
121,105
121,105
125,105
123,105
120,105
124,105
122,64
123,107
125,184
124,184
127,184
125,184
126,184
126,64
127,128
131,185
131,185
134,185
136,185
130,185
133,64
132,128
134,179
135,179
135,64
136,124
139,124
138,124
143,128
141,188
149,188
144,128
147,192
145,128
152,0
152,60
152,60
150,60
155,128
154,135
160,135
160,135
160,135
156,135
161,135
165,135
168,128
169,167
165,167
170,167
172,167
168,167
173,167
174,167
174,128
173,173
176,173
177,173
179,173
179,178
180,178
181,178
183,128
182,128
182,177
184,177
180,177
185,192
185,240
185,241
187,241
181,241
181,241
186,241
185,192
185,207
183,207
185,128
185,169
184,169
182,169
178,169
182,192
182,255
180,255
177,192
179,235
178,235
178,235
173,235
173,235
173,235
171,235
167,235
169,235
168,235
166,235
165,235
162,128
164,192
159,228
158,228
158,228
158,174
152,174
151,174
148,174
151,174
147,0
148,128
148,143
145,239
145,32
143,122
144,192
142,203
139,128
139,134
140,245
138,245
133,245
136,245
132,245
136,245
134,128
132,128
131,131
130,130
131,129
128,129
128,127
129,127
126,127
125,64
123,64
123,123
121,123
126,64
127,64
126,127
120,127
124,64
125,124
121,124
122,124
118,124
122,124
119,64
121,119
118,128
121,183
122,64
119,112
118,112
116,112
119,112
118,128
116,174
120,174
118,128
117,183
118,183
121,128
120,192
119,236
120,236
116,236
119,128
119,165
118,64
119,110
117,110
119,110
120,110
113,110
121,0
113,64
117,103
120,103
118,103
116,64
116,113
120,113
115,64
120,128
118,187
116,187
117,187
116,187
120,187
120,187
115,187
117,187
117,187
121,187
116,187
121,249
118,249
116,249
117,249
117,64
116,116
118,116
116,64
114,64
117,113
115,64
117,114
116,114
116,114
122,114
118,114
119,64
115,118
117,64
119,64
116,118
120,64
116,120
118,120
117,120
118,120
117,120
118,64
118,118
117,64
119,116
118,116
118,116
117,116
120,64
118,120
117,120
118,120
121,192
115,0
119,64
114,103
118,103
121,103
119,103
118,103
117,103
118,103
117,103
116,103
117,103
118,103
116,103
116,103
